brand	city	state	lat	lon	address
food_lion	Summit Pointe	NC	35.751593	-81.65502	576 E Fleming St
food_lion	Sunset Road	NC	35.305599	-80.860624	4001 Sunset Rd W
food_lion	Surfside Beach Commons	SC	33.601875	-78.993814	1610 Highway 17S
food_lion	Swift Creek	NC	35.743502	-78.738381	2861 Jones Franklin Road
food_lion	Sycamore Square	NC	35.079295	-78.934798	3308 Bragg Blvd
food_lion	Tarboro St	NC	35.71821	-77.950007	2101 South Tarrboro St.
food_lion	Taylor Road Plaza	VA	36.846337	-76.425504	3325 Taylor Rd Taylor Plz
food_lion	The Avenue	NC	36.469993	-77.650761	175 Roanoke Avenue
food_lion	The Market At Perry Creek	NC	35.874035	-78.539503	7440-101 Louisburg Rd
food_lion	The Shoppes at Deep River	NC	36.033384	-79.961516	3935 Brian Jordan Place
food_lion	The Shoppes at Haymarket	VA	38.813521	-77.641765	15201 Washington St
food_lion	Thornburg	VA	38.132099	-77.523732	6320 Jefferson Davis Hwy
food_lion	Three Fountains Plaza	SC	33.938189	-81.147358	3975 Platt Springs Road
food_lion	Timber Crossing	NC	35.684712	-78.605525	217 Timber Dr W
food_lion	Tower Shopping Center	NC	35.799846	-78.579454	3685 New Bern Avenue
food_lion	Town of	SC	33.98619	-81.25112	744B W. Main Street
food_lion	Town of Chapin	SC	34.164069	-81.356184	140 Amicks Ferry Rd
food_lion	Town of Newberry	SC	34.291079	-81.604852	1821 Wilson Road
food_lion	Town Square Shopping Center	VA	36.720334	-78.116312	715 E. Atlantic Street
food_lion	Towne Square	NC	36.292476	-76.244401	1515 Eringhaus Rd
food_lion	Tradewinds Plaza	SC	33.695073	-78.893254	1009 Hwy 501
food_lion	Tramway Crossing	NC	35.438711	-79.219601	2244 Jefferson Davis Hwy
food_lion	Triangle Crossing	NC	35.446186	-80.9993	130 South Hwy 16
food_lion	Tuckaseegee Road	NC	35.246031	-80.903825	4709 Tuckaseegee Rd
food_lion	Tuscarora	VA	36.674881	-79.416666	4048 Franklin Turnpike
food_lion	Union	NC	35.386896	-80.559928	860 Union St S
food_lion	Union Road	NC	35.214646	-81.168701	3011 Union Rd
food_lion	University	NC	35.314985	-80.699727	1704 Harris Houston Rd
food_lion	University Centre	NC	36.014342	-78.934048	2930 W Main St
food_lion	University Shoppes	SC	33.790526	-78.999724	2290 Hwy 501 East
food_lion	University Square	VA	37.257074	-76.738638	5251 John Tyler Hwy
food_lion	Vernon Market	NC	35.269313	-77.599472	1304 W Vernon Ave
food_lion	Village at Waterford	VA	37.45116	-77.64752	13530 Waterford Place
food_lion	Village Marketplace	VA	37.504504	-77.641017	13100 Midlothian Tpk
food_lion	Village of Clemmons	NC	36.027045	-80.371335	4380 Kinnamon Village Loop
food_lion	Village Square Shopping Center	SC	34.95803	-81.045654	1720 Ebenezer Road
food_lion	Vineyard Plaza	NC	36.080708	-80.341684	4826 Country Club Road
food_lion	W.T. Harris Blvd	NC	35.319404	-80.781174	2201 West W.T.Harris Blvd.
food_lion	Wake Forest Square	NC	35.84069	-78.613242	4317 Fall Of The Neuse Rd
food_lion	Wakefield Crossing	NC	35.940692	-78.559209	13200 New Falls of Neuse Road Ste. 159
food_lion	Walnut Creek Shopping Center	NC	35.767299	-78.57976	3416-120 Poole Rd.
food_lion	Washington Square Mall	NC	35.559314	-77.057305	851 Washington Square Mall
food_lion	Watauga Village	NC	36.196053	-81.656538	350 Watauga Village Dr
food_lion	Waterville Commons	NC	35.370063	-80.663601	3673 Concord Pkwy S
food_lion	Waterway Plaza	SC	33.873322	-78.672878	3379 Hwy 9 East
food_lion	Wedgewood Plaza	VA	36.914357	-76.224317	1859 E. Little Creek Rd
food_lion	Weeksville Crossing	NC	36.272883	-76.211198	1805 Weeksville Rd
food_lion	Wesleyan Commons	VA	36.869641	-76.17012	5461 Wesleyan Dr
food_lion	West Franklin Boulevard	NC	35.2593	-81.255175	3870 W Franklin Blvd.
food_lion	West Market Shopping Center	NC	36.068239	-79.867108	4653 Market St
food_lion	West Point Village	NC	35.681609	-79.843055	433 NC Hwy 49 S
food_lion	Western Blvd	NC	35.898224	-77.559834	1110 Westen Blvd
food_lion	Western Boulevard	NC	35.786222	-78.692756	3926 Western Blvd
food_lion	Westgate Plaza	NC	35.241117	-81.371964	1320 Shelby Rd
food_lion	Westgate Square	VA	37.212733	-77.45853	4320 Westgate Drive
food_lion	Westin Centre	NC	35.029434	-79.060739	9535 Cliffdale Rd
food_lion	Westland Plaza	NC	35.661681	-80.501823	525 Jake Alexander Blvd W
food_lion	Westover Plaza	VA	36.587567	-79.434012	540 Westover Drive
food_lion	Westport Market	NC	35.501133	-80.995146	2100 N Hwy 16
food_lion	Westwood	NC	35.065903	-78.951844	151 Westwood Shopping Ctr
food_lion	Whiteville-North	NC	34.344898	-78.70804	36 Northfield Ctr
food_lion	Whiteville-South	NC	34.306395	-78.719259	80 Whiteville Center
food_lion	Williamsburg Crossing Shopping Center	NC	34.798228	-77.436651	2200 Gumbranch Rd
food_lion	Willoughby Square	VA	38.01348	-78.502786	1131 5th Street SW
food_lion	Windy Hill	SC	33.803476	-78.729738	3924 Highway 17 S.
food_lion	Winecoff Commons	NC	35.443245	-80.623633	547 Winecoff School Rd
food_lion	Wood's Corner Shopping Center	VA	36.777977	-76.18996	1920 Centerville Turnpike
food_lion	Woodbine	VA	38.659841	-77.441645	13490 Dumfries Road
food_lion	Woodcroft	NC	35.920826	-78.956053	4711 Hope Valley Rd
food_lion	Yadkin Valley	NC	36.238618	-80.831539	101 Valley Dr
food_lion	Zoo Road	NC	36.465179	-77.691933	2500 West 10th St.
freddys	Ft Oglethorpe	GA	34.937465	-85.207215	3561 Battlefield Pkwy
freddys	Sheperdsville	KY	37.996395	-85.707806	450 Conestoga Parkway
freddys	Towamencin	PA	40.262881	-75.32167	220 Forty Foot Road
gap	Metaire	LA	30.006546	-90.156552	3301 Veterans Memorial Boulevard, Ste 86A
gap	Mt Kisco	NY	41.206223	-73.729306	65 South Moger
gap	Newport Coast	CA	33.568439	-117.832792	8012 East Coast Hwy, B203
gap	Prince William	VA	38.643362	-77.296183	2700 Potomac Mills Cir, Ste 318
gap	Tejon Ranch	CA	34.985058	-118.941714	5701 Outlets At Tejon Parkway, Suite 800
gap	Woodcliff	NJ	41.041085	-74.075435	423 Chestnut Ridge Road, Ste #10
giant_eagle	Hollidaysburg	OH	40.43091	-78.382923	1201 Blair Street
giant_eagle	Hollidaysburg	OH	40.43091	-78.382923	1201 Blair Street
giant_eagle	West Richfield	OH	41.250708	-81.66432	4428 Broadview Road
giant_food	Baltimore City	MD	39.270486	-76.603836	857 East Fort Avenue
giant_food	Fort	MD	38.758117	-76.994608	9580 Livingston Road
godfathers_pizza	Bloomington	AL	40.47312	-88.99383	102 West Oakland Avenue
godfathers_pizza	Bloomington Springs	TN	36.246359	-85.615265	4456 S. Grundy Quarles Hwy
godfathers_pizza	Caseyville	AL	38.61812	-90.04311	8795 Sasak Place
godfathers_pizza	Cross Junction	VA	39.38233	-78.299119	9181 N. Frederick Pike
godfathers_pizza	Lavista	NE	41.180643	-96.043729	7920 SO. 84TH ST
godfathers_pizza	Lawrence	AL	39.01996	-95.13522	209 Kansas Turnpike
godfathers_pizza	Memphis	AR	35.153997	-90.13819	800 MARTIN LUTHER KING JR DRIVE
godfathers_pizza	Mt. Vernon	IN	37.92951	-87.902565	631 WEST 4TH ST
godfathers_pizza	Mt. Vernon	TX	33.16398	-95.21793	215 East I-30 North Service Road
godfathers_pizza	Mt. Zion	IL	39.781412	-88.869611	150 SPITLER PARK DR
godfathers_pizza	Shelbyville	AL	38.21667	-85.20316	20 Mt. Tabor Ct.
golden_corral	Bayamón	PR	18.422952	-66.161375	Ave. Rio Hondo
golden_corral	Canóvanas	PR	18.382754	-65.895294	State Road #3 Suite 122
golden_corral	Ft pierce	FL	27.419303	-80.376189	Okeechobee Rd
golden_corral	Ft walton beach	FL	30.425549	-86.641345	414a Mary Esther Cut Off Nw
golden_corral	Ft. wayne	IN	41.126854	-85.155187	Distribution Drive
golden_corral	Ofallon	MO	38.793598	-90.697288	Bramblett Road
golds_gym	#175	TX	33.033471	-97.064528	2301 Cross Timbers Road, #175, Flower Mound, TX, 75028
golds_gym	Bee Caves	TX	30.307401	-97.935392	12480 Bee Caves Road, Bee Caves, TX, 78738
golds_gym	Building #1	TX	30.170115	-97.789537	8900 S Congress Ave, Building #1, Austin, TX, 78745
golds_gym	GOLD’S GYM Austin (Anderson Arbor)	TX	30.448048	-97.787999	13435 US 183, Suite 102, Austin, TX, 78750
golds_gym	GOLD’S GYM Austin (Burnet)	TX	30.348549	-97.737387	7301 Burnet Rd, Suite 300A, Austin, TX, 78757
golds_gym	GOLD’S GYM Austin South Central	TX	30.227854	-97.785263	1701 W. Ben White Blvd, Suite 165, Austin, TX, 78704
golds_gym	GOLD’S GYM Belterra	TX	30.206377	-97.976117	166 Hargraves Drive, Suite D-100, Austin, TX, 78737
golds_gym	GOLD’S GYM Buzzard Point	DC	38.870163	-77.011843	113 Potomac Ave SW, Washington, DC, 20024
golds_gym	GOLD’S GYM Clarendon	VA	38.887415	-77.093265	1220 N. Fillmore St., Suite 150, Arlington, VA, 22201
golds_gym	GOLD’S GYM Daytona Beach	FL	29.198796	-81.042343	1808 W. International Speedway Blvd, Suite 601, Daytona Beach, FL, 32114
golds_gym	GOLD’S GYM Dupont Circle	DC	38.908079	-77.040615	1101 Connecticut Avenue NW, Washington, DC, 20036
golds_gym	GOLD’S GYM Georgetown Park	VA	38.916939	-77.085226	3270 M St NW, Washington, DC, 20007
golds_gym	GOLD’S GYM Harlingen	TX	26.17256	-97.700543	2000 S. Expressway 83, Unit C12B, Harlingen, TX, 78552
golds_gym	GOLD’S GYM Hendersonville	TN	36.322844	-86.599034	225 Indian Lake Blvd, Suite A-H, Hendersonville, TN, 37075
golds_gym	GOLD’S GYM Highland Meadows	TX	32.865535	-96.68161	11411 E Northwest Hwy, Suite 200, Dallas, TX, 75218
golds_gym	GOLD’S GYM Huntersville	NC	35.384338	-80.785103	13108 Eastfield Rd, Unit B, Huntersville, NC, 28078
golds_gym	GOLD’S GYM Longmont	CO	40.146617	-105.127314	1240 S. Hover St., Suite 200, Longmont, CO, 80501
golds_gym	GOLD’S GYM Mt. Pleasant	SC	32.823485	-79.85427	730 Coleman Boulevard, Suite B, Mount Pleasant, SC, 29464
golds_gym	GOLD’S GYM NoMa Center	DC	38.903451	-77.006216	1005 First St NE, Washington, DC, 20002
golds_gym	GOLD’S GYM Pocatello	ID	42.907595	-112.451328	1800 Flandro Drive, Suite 200, Pocatello, ID, 83201
golds_gym	GOLD’S GYM Richmond (Willow Lawn)	VA	37.582954	-77.497424	1601 Willow Lawn Dr, Suite 3A, Richmond, VA, 23230
golds_gym	GOLD’S GYM Roanoke (North)	VA	37.316604	-79.955998	5002 Airport Road, Suite G, Roanoke, VA, 24012
golds_gym	GOLD’S GYM San Marcos	TX	29.886229	-97.923919	1180 Thorpe Ln, Suite 120, San Marcos, TX, 78666
golds_gym	GOLD’S GYM Thornton	CO	39.858056	-104.956408	550 E. Thornton Parkway, Suite 210, Thornton, CO, 80229
golds_gym	GOLD’S GYM Tigard	OR	45.407832	-122.748102	15575 SW Sequoia Parkway, Suite 180, Portland, OR, 97224
golds_gym	GOLD’S GYM Van Ness	MD	38.945841	-77.065013	4310 Connecticut Avenue NW, Washington, DC, 20008
golds_gym	GOLD’S GYM Waxahachie	TX	32.407795	-96.843652	505 N. Hwy 77, Suite 616, Waxahachie, TX, 75165
golds_gym	Ste 310	TX	29.495366	-98.480842	255 E. Basse Rd, Ste 310, San Antonio, TX, 78209
golds_gym	Ste 900	TX	29.697686	-98.1026	651 N. Business I-35, Ste 900, New Braunfels, TX, 78130
golds_gym	Ste C129	MD	39.138726	-76.60614	7900 Ritchie Hwy, Ste C129, Glen Burnie, MD, 21061
good_neighbor	Adjuntas	TX	26.65038	-98.35136	
good_neighbor	Arecibo	TX	26.65038	-98.35136	
good_neighbor	Barranquitas	TX	26.65038	-98.35136	
good_neighbor	Batesburg Leesville	SC	33.914701	-81.518814	
good_neighbor	Bath	OH	41.18909	-81.63652	
good_neighbor	Belfry	WV	37.63977	-82.25801	
good_neighbor	Capon Bridge	VA	39.296965	-78.43088	
good_neighbor	Carrolton	TX	33.0121	-96.88591	
good_neighbor	Cookville	TN	36.16826	-85.50888	
good_neighbor	Daniel Island	SC	32.86133	-79.90778	
good_neighbor	Dearbon	MI	42.40625	-83.06157	
good_neighbor	Dorton	KY	37.27855	-82.57791	
good_neighbor	East Praire	MO	36.77968	-89.38613	
good_neighbor	Elkhorn City	VA	37.30554	-82.35389	
good_neighbor	Fargo	MN	46.91102	-96.7883	
good_neighbor	Gurabo	TX	26.65038	-98.35136	
good_neighbor	Hileah	FL	25.871341	-80.32253	
good_neighbor	Hohokus	NJ	40.99864	-74.11057	
good_neighbor	Jackboro	TN	36.337059	-84.173571	
good_neighbor	Juana Diaz	TX	26.65038	-98.35136	
good_neighbor	Kenneth Square	PA	39.85874	-75.69817	
good_neighbor	Lagrange	NC	35.3013	-77.77803	
good_neighbor	Laurelton	NY	40.677545	-73.745174	
good_neighbor	Mammoth Spring	MO	36.49543	-91.54014	
good_neighbor	Martinsburg	MD	39.54664	-77.90266	
good_neighbor	Maysville	OH	38.64022	-83.80541	
good_neighbor	McRae Helena	GA	32.070379	-82.910007	
good_neighbor	Monroe Twp	NJ	40.32424	-74.361	
good_neighbor	Mt Pleasant	MI	43.60453	-84.69785	
good_neighbor	Mt. Holly Springs	PA	40.11534	-77.18958	
good_neighbor	New Martinville	WV	39.6423	-80.86462	
good_neighbor	New York City	NJ	40.813621	-73.956279	
good_neighbor	New York City	NJ	40.81413	-73.94786	
good_neighbor	New York City	NJ	40.8131	-73.93887	
good_neighbor	North Baldwin	NY	40.663374	-73.607431	
good_neighbor	Orocovis	TX	26.65038	-98.35136	
good_neighbor	Parkton	MD	39.59195	-76.66988	
good_neighbor	Parkton	MD	39.59094	-76.66735	
good_neighbor	Penacook	NH	43.26552	-71.58672	
good_neighbor	Penuelas	TX	26.65038	-98.35136	
good_neighbor	Phelps	WV	37.51083	-82.16012	
good_neighbor	Philadelphia	NJ	40.00541	-75.09822	
good_neighbor	Philadelphia	NJ	40.0391	-75.03533	
good_neighbor	Quebradillas	TX	26.65038	-98.35136	
good_neighbor	River Vale	NJ	40.99561	-74.00433	
good_neighbor	Riverside	NJ	40.03788	-74.95743	
good_neighbor	San German	TX	26.65038	-98.35136	
good_neighbor	San Juan	NM	36.05309	-106.06798	
good_neighbor	Santurce	FL	27.79559	-82.67031	
good_neighbor	South Hampton	NJ	39.89341	-74.74206	
good_neighbor	South Williamson	WV	37.67153	-82.28431	
good_neighbor	St. Simons Is	GA	31.16281	-81.38809	
good_neighbor	Staten Island	NJ	40.52203	-74.21683	
good_neighbor	Staten Island	NJ	40.64372	-74.07738	
good_neighbor	Staten Island	NJ	40.61351	-74.0722	
good_neighbor	Tallman	NY	41.110944	-74.097145	
good_neighbor	Tekoa	ID	47.223426	-117.072855	
good_neighbor	Whiteford	PA	39.70881	-76.34571	
guitar_center	Daytona	FL	29.19418	-81.071585	220 Daytona Blvd., Suite B-200
guitar_center	South Fargo	ND	46.857482	-96.842827	1615 38th St. S., Suite 103
guitar_center	Summerlin	NV	36.157601	-115.280888	8621 W. Charleston Blvd., Suite 110
guitar_center	UniversityPark	FL	27.391723	-82.451453	8223 Cooper Creek Blvd.
hampton	Buffalo/Amherst	NY	42.994469	-78.785473	1601 Amherst Manor Drive
hampton	Cardiff	CA	33.027539	-117.273806	1661 Villa Cardiff Dr.
hampton	Coconut Grove	FL	25.738441	-80.239342	2800 SW 28th Terrace
handels	Charlotte	SC	35.165758	-80.969538	4923 Trojan Drive, Charlotte, North Carolina 28278
handels	Indian Land	NC	35.000033	-80.854168	9716 Red Stone Drive, Indian Land, South Carolina 29707
handels	Toledo	MI	41.718519	-83.624762	5655 Secor Rd, Toledo, Ohio 43623
hannaford	Ballston	NY	42.934369	-73.812135	43 Round Lake Rd
hannaford	Buxton	ME	43.615734	-70.523791	21 Hannaford Drive
hannaford	China	ME	44.39491	-69.567594	33 Hannaford Drive
hannaford	West Sand	NY	42.643358	-73.607031	3703 Route 43
hardees	Beaver Creek	OH	39.77496	-84.08029	4010 Colonel Glenn Hwy
hardees	Ellisville	FL	30.00248	-82.59844	13700 Us Hwy 441
hardees	Frenchtown	MI	41.96514	-83.34522	1609 Nadeau Road
hardees	Harrisonbug	VA	38.44037	-78.85735	785 MARTIN LUTHER KING WAY
hardees	LaCrosse	WI	43.84175	-91.24868	1311 Rose St
hardees	Mt Pleasant	IA	40.96456	-91.54072	905 E Washington St
hardees	Mt Vernon	KY	37.35286	-84.34049	RT 25
hardees	Prattvile	AL	32.45964	-86.45546	706 East Main Street
hardees	Santa Rosa	FL	30.37464	-86.22804	3000 Us Highway 98 W
hardees	St. Clarisville	OH	40.05695	-81.05357	I-70, Exit 208 - Swq
hardees	White Sulphur Spring	WV	37.8031	-80.28545	164 Pocahontas Trail
hilton	Big Bear	CA	34.244303	-116.889791	41820 Big Bear Boulevard
hilton	Big Bear	CA	34.244056	-116.889789	41820 Big Bear Boulevard
hilton	Buffalo/Amherst	NY	42.994469	-78.785473	1601 Amherst Manor Drive
hilton	Cardiff	CA	33.027539	-117.273806	1661 Villa Cardiff Dr.
hilton	Clarks	PA	41.4826	-75.6898	890 Northern Boulevard
hilton	Clarks	PA	41.480714	-75.68867	811 Northern Blvd
hilton	Coconut Grove	FL	25.738441	-80.239342	2800 SW 28th Terrace
hilton	Daniel Island	SC	32.865268	-79.911149	120 Fairchild Street
hilton	Ft. Walton Beach	FL	30.405784	-86.626425	207 Miracle Strip Pkwy SW
hilton	Glendevey	CO	40.860737	-105.901628	11447 County Road 103
hilton	Harlem	NY	40.812407	-73.954427	412 West 126th Street
hilton	Kansa City	MO	39.049409	-94.585971	4309 Main St
hilton	McHenry	MD	39.563533	-79.362696	2704 Deep Creek Drive
hilton	Monroe	NJ	40.344252	-74.478122	390 Forsgate Drive
hilton	Washington,	DC	38.896839	-77.010963	525 New Jersey Ave NW
hilton	Witchita	KS	37.680348	-97.240056	8220 E Kellogg Dr
hobby_lobby	Ft. Dodge	IA	42.503453	-94.156348	301 S. 29th Street
hobby_lobby	Mt. Vernon	WA	48.43438	-122.339428	102 E. College Way
holiday_inn	Budd	NJ	40.90882	-74.725539	1000 International Drive North
holiday_inn_express	Acme	MI	44.7665	-85.5027	3536 Mt. Hope Road
holiday_inn_express	Harmarville	PA	40.539559	-79.830282	10 Landings Drive
holiday_inn_express	Lake Havasu	AZ	34.473566	-114.34636	40 London Bridge Road
holiday_inn_express	St. Albans City	VT	44.793791	-73.072776	813 Fairfax Road
holiday_inn_express	St. Mary's	PA	41.4031	-78.56133	195 Comfort Lane
holiday_inn_express	Thornburg	VA	38.1333	-77.5219	6415 Dan Bell Lane
home2_suites	Daniel Island	SC	32.865268	-79.911149	120 Fairchild Street
home2_suites	McHenry	MD	39.563533	-79.362696	2704 Deep Creek Drive
homegoods	Atlanta (Powers Ferry)	GA	33.857407	-84.382721	3788 Roswell Road, Powers Ferry Square
homegoods	Aurora (Bainbridge)	OH	41.350849	-81.385963	7055 Marketplace Drive, Marketplace at Four Corners
homegoods	Brooklyn (Flatbush)	NY	40.63142	-73.947014	2201 Nostrand Ave, Triangle Junction Shopping Center
homegoods	Charlotte (Lake Wylie)	NC	35.10334	-80.988876	13540 Hoover Creek Blvd., Suite 900, RiverGate Shopping Center
homegoods	Columbia (Harbison)	SC	34.073532	-81.15551	320 Harbison Blvd, Columbiana on Park
homegoods	Eastvale (Mira Loma)	CA	33.976799	-117.552002	12351 Limonite Avenue, Eastvale Gateway
homegoods	Grand Chute (Appleton)	WI	44.271301	-88.478531	4890 Integrity Way
homegoods	Hollywood (Miramar)	FL	25.981356	-80.357971	3101 SW 160th Ave, Fountains of Miramar
homegoods	Hyde Park	OH	39.145	-84.44355	2692 Madison Rd, Rookwood Pavilion Shopping Center
homegoods	Katy (Cinco Ranch)	TX	29.735039	-95.774803	23518 Westheimer Parkway, The Village at Cinco Ranch
homegoods	Miami (Doral)	FL	25.810753	-80.336243	8700 NW 36th St, Doral Square
homegoods	Mission Valley	CA	32.775558	-117.145103	8550 Rio San Diego Drive
homegoods	N Miami Beach	FL	25.930679	-80.134987	3809 N E 163 Street, Intra Coastal Mall off NE 163rd
homegoods	New York (Upper West)	NY	40.79517	-73.965561	795 Columbus Ave
homegoods	Oceans City	MD	38.338837	-75.110329	12741 Ocean Gateway, Tanger Outlets Ocean City
homegoods	Portage (Kalamazoo)	MI	42.244545	-85.591461	5050 South Westnedge, Westnedge at Kilgore
homegoods	Rockville Center	NY	40.66148	-73.648277	150 N Village Ave, Rockville Center Shopping Centre
homegoods	Stonybrook	NY	40.876671	-73.118332	2200 Nesconset Hwy, Brooktown Plaza
honey_baked_ham	Barlett	TN	35.205138	-89.86282	6010 Stage Road
honey_baked_ham	Cary Park	NC	35.84805	-78.89065	1203 PARKSIDE MAIN STREET
honey_baked_ham	Cumberland	GA	33.881124	-84.464019	2947 Cobb Parkway
honey_baked_ham	Gonzalez	LA	30.23261	-90.90645	122 S Airline Hwy, Ste K
honey_baked_ham	JB Andrews	MD	38.818821	-76.885327	JB Andrews Exchange, 1811 G St
honey_baked_ham	Lee Summit	MO	38.927419	-94.35939	793 NE Rice Rd
honey_baked_ham	Lynwood	WA	47.824749	-122.27542	3105 Alderwood Mall Blvd, Building A Unit K
honey_baked_ham	Oklahoma	OK	35.393894	-97.551177	2209 SW 74th St, Ste 320
honey_baked_ham	W Bloomfield	MI	42.527893	-83.378307	33270 West 14 Mile Road
hooters	(empty)	FL	26.36581	-80.125695	2240 NW 19th Avenue, Suite 1101-A
hooters	(empty)	IN	41.492501	-87.473045	1650 U.S. Hwy. 41, Suite A
hooters	(empty)	IL	38.596023	-89.989435	301 Market Place, Suite C
hooters	Brighton & the Boardwalk	NJ	39.352442	-74.445327	Tropicana Casino & Resort, Brighton & the Boardwalk
hooters	N. Richland Hills	TX	32.83236	-97.21728	7669 Grapevine Hwy
hooters	S.E.	NC	35.711484	-81.313767	1211 13th Avenue Drive, S.E.
hooters	SE	GA	34.195969	-84.790014	887 Joe Frank Harris Pkwy, SE
hooters	SE	GA	33.654408	-84.011083	1099 Iris Drive, SE
hooters	W.	GA	32.006723	-81.284788	4 Gateway Blvd, W.
hooters	W. Bradenton	FL	27.454485	-82.575685	4908 14th Street West
howard_johnson	Saint George	UT	37.090557	-113.583977	1040 South Main Street
huddle_house	Mt Morris	PA	39.733881	-80.056505	106 Gas Company Rd
huddle_house	Owens Crossroads	AL	34.661395	-86.485422	3101 Mountain Cove Circle
hyatt_centric	Delfina Santa Monica	CA	34.0106414	-118.485422	
hyatt_centric	Santa Clara Silicon Valley	CA	37.386644	-121.9834059	
hyatt_centric	The Pike Long Beach	CA	33.7649694	-118.1946809	
hyatt_house	Hyatt House Mt. Laurel	NJ	39.9161719	-74.9480413	
hyatt_house	San Jose Airport	CA	37.3739307	-121.9194707	
hyatt_house	Washington Dc	DC	38.878548	-77.024001	
hyatt_place	Hyatt Place Mt. Laurel	NJ	39.9153613	-74.9456977	
hyatt_place	Manatí	PR	18.4333448	-66.4765395	
hyatt_place	Saratoga	NY	42.9691922	-73.8040835	
hyatt_place	Uc Davis	CA	38.535611	-121.7460875	
hyatt_place	Washington Dc	DC	38.9056264	-77.0481733	
hyatt_place	Washington Dc	DC	38.9075106	-77.0077909	
hyatt_place	Washington Dc	DC	38.9021983	-77.0357112	
hyatt_regency	Jersey City On The Hudson	NJ	40.7170991	-74.0319724	
hyatt_regency	La Jolla At Aventine	CA	32.8707939	-117.2254819	
hyatt_regency	Long Island	NY	40.8152329	-73.1711959	
hyatt_regency	Mission Bay Spa And Marina	CA	32.7649055	-117.2403432	
hyatt_regency	Río Grande	PR	18.4177536	-65.7941501	
hyatt_regency	San Francisco Downtown Soma	CA	37.7865463	-122.4030879	
hyatt_regency	Sonoma Wine Country	CA	38.4357828	-122.7185364	
hyatt_regency	Times Square	NY	40.7605958	-73.9851252	
hyatt_regency	Washington On Capitol Hill	DC	38.8955157	-77.0117536	
ihop	Big Bear	CA	34.247	-116.882	42137 Big Bear Boulevard
ihop	Ft. Walton Beach	FL	30.44471	-86.6391	778 Beal Parkway NW, Suite 100
ihop	Green Acres	FL	26.65081	-80.14768	6708 Forrest Hill Blvd
ihop	Mc Allen	TX	26.24276	-98.22379	4321 N 10th St
ihop	Mc Allen	TX	26.18723	-98.23316	1900 S 10th St
ihop	N. Charleston	SC	32.93357	-80.0493	7361 Mazyck Rd
ihop	N. Charleston	SC	32.87528	-80.02006	4936 Centre Point Dr
ihop	N. Plainfield	NJ	40.61554	-74.45399	1120 US Hwy 22
ihop	North Kanas City	MO	39.150186	-94.579618	2909 Burlington St
ihop	O' Fallon	MO	38.78239	-90.69922	1912 Hwy K
ihop	O' Fallon	IL	38.59282	-89.93792	1028 W Hwy 50
ihop	W. Berlin	NJ	39.80884	-74.93042	285 Route 73 North
in_n_out	N. Hollywood	CA	34.17746	-118.38194	5864 Lankershim Blvd
in_n_out	Pacific Beach	CA	32.80896	-117.21887	2910 Damon Ave.
in_n_out	Washington City	UT	37.1278	-113.52311	832 W. Telegraph St.
irving	Attleboro	RI	41.916043	-71.359601	466 Washington street, Attleboro, Massachusetts 02703
irving	Baileyville	ME	45.123068	-67.348841	32 Houlton Rd, Baileyville, Maine 04694
irving	Baileyville	ME	45.154199	-67.404306	102 Main St, Baileyville, Maine 04694
irving	Bellingham	RI	42.02399	-71.49167	310 Pulaski Boulevard, Bellingham, Massachusetts 02019
irving	Black'S Harbour	ME	45.054741	-66.787074	2 Wallace Cove Rd, Black'S Harbour, New Brunswick E5H 1H1
irving	Bretton Woods	NH	44.2711	-71.5398	2267 Route 302 E, Bretton Woods, New Hampshire 03595
irving	Bridgewater	NH	43.644088	-71.735213	408 Mayhew Turnpike, Bridgewater, New Hampshire 03222
irving	Campton	NH	43.849835	-71.666259	2122 Route 3, Campton, New Hampshire 03223
irving	Chesterfield	VT	42.884899	-72.54384	85 Route 9, Chesterfield, New Hampshire 03466
irving	China	ME	44.479935	-69.509506	1390 Lakeview Dr, China, Maine 04358
irving	Corinth	ME	44.985837	-69.007112	624 Main Street, Corinth, Maine 04427
irving	Corinth	ME	44.985679	-69.006807	624 MAIN STREET, CORINTH, Maine 04427
irving	Dummerston	VT	42.926809	-72.612258	2557 W River Rd, Dummerston, Vermont 05301
irving	Exit 133	ME	44.594591	-69.618292	204 CENTER ROAD, EXIT 133, FAIRFIELD, Maine 04937
irving	Grand Manan	ME	44.711006	-66.746393	791 Route 776, Grand Manan, New Brunswick E5G 3C4
irving	Hartford	VT	43.661187	-72.340679	1477 Maple St, Hartford, Vermont 05047
irving	Highgate	VT	44.938551	-73.044732	3108 Vt Route 78, Highgate, Vermont 05459
irving	Holden	ME	44.764857	-68.706557	87 MAIN RD, HOLDEN, Maine 04429
irving	Holden	ME	44.764723	-68.70602	87 Main Rd, Holden, Maine 04429
irving	Holderness	NH	43.759867	-71.679665	95 Nh Route 175A, Holderness, New Hampshire 03245
irving	Hwy 2	ME	46.122652	-67.605679	198 Beardsley Rd, Hwy 2, Exit 191, Beardsley, New Brunswick E7M 3Z7
irving	Hwy 2	ME	46.122188	-67.606161	198 BEARDSLEY RD, HWY 2, EXIT 191, BEARDSLEY, New Brunswick E2M3Z7
irving	Hwy 2	ME	46.122652	-67.605679	198 Beardsley Rd, Hwy 2, Exit 191, Beardsley, New Brunswick E7M 3Z7
